0 0 0
0 0.005 1.31178e-07
0 0.01 3.09502e-07
0 0.015 4.76461e-07
0 0.02 6.38514e-07
0 0.025 7.88458e-07
0 0.03 9.21664e-07
0 0.035 1.04018e-06
0 0.04 1.13629e-06
0 0.045 1.2077e-06
0 0.05 1.25101e-06
0 0.055 1.26499e-06
0 0.06 1.24801e-06
0 0.065 1.19994e-06
0 0.07 1.12101e-06
0 0.075 1.01266e-06
0 0.08 8.77892e-07
0 0.085 7.19972e-07
0 0.09 5.4311e-07
0 0.095 3.48375e-07
0 0.1 2.07902e-07
0.0005 0 2.62355e-07
0.0005 0.005 5.70858e-07
0.0005 0.01 1.09524e-06
0.0005 0.015 1.59143e-06
0.0005 0.02 2.06538e-06
0.0005 0.025 2.49839e-06
0.0005 0.03 2.88395e-06
0.0005 0.035 3.21688e-06
0.0005 0.04 3.48069e-06
0.0005 0.045 3.66669e-06
0.0005 0.05 3.76739e-06
0.0005 0.055 3.77834e-06
0.0005 0.06 3.69638e-06
0.0005 0.065 3.52111e-06
0.0005 0.07 3.25497e-06
0.0005 0.075 2.90346e-06
0.0005 0.08 2.47588e-06
0.0005 0.085 1.98316e-06
0.0005 0.09 1.43457e-06
0.0005 0.095 8.35226e-07
0.0005 0.1 5.53404e-07
0.001 0 6.51892e-07
0.001 0.005 1.22687e-06
0.001 0.01 2.27312e-06
0.001 0.015 3.26347e-06
0.001 0.02 4.20514e-06
0.001 0.025 5.06413e-06
0.001 0.03 5.82891e-06
0.001 0.035 6.48359e-06
0.001 0.04 6.99899e-06
0.001 0.045 7.35697e-06
0.001 0.05 7.54392e-06
0.001 0.055 7.55041e-06
0.001 0.06 7.37063e-06
0.001 0.065 7.00442e-06
0.001 0.07 6.45731e-06
0.001 0.075 5.74068e-06
0.001 0.08 4.87352e-06
0.001 0.085 3.87814e-06
0.001 0.09 2.77123e-06
0.001 0.095 1.5641e-06
0.001 0.1 9.63698e-07
0.0015 0 1.03316e-06
0.0015 0.005 1.87672e-06
0.0015 0.01 3.44896e-06
0.0015 0.015 4.93508e-06
0.0015 0.02 6.34522e-06
0.0015 0.025 7.63196e-06
0.0015 0.03 8.77662e-06
0.0015 0.035 9.7535e-06
0.0015 0.04 1.05208e-05
0.0015 0.045 1.10511e-05
0.0015 0.05 1.13243e-05
0.0015 0.055 1.13263e-05
0.0015 0.06 1.10485e-05
0.0015 0.065 1.04909e-05
0.0015 0.07 9.66237e-06
0.0015 0.075 8.58003e-06
0.0015 0.08 7.27242e-06
0.0015 0.085 5.77303e-06
0.0015 0.09 4.10667e-06
0.0015 0.095 2.28877e-06
0.0015 0.1 1.36593e-06
0.002 0 1.40317e-06
0.002 0.005 2.51815e-06
0.002 0.01 4.62211e-06
0.002 0.015 6.60686e-06
0.002 0.02 8.48667e-06
0.002 0.025 1.02027e-05
0.002 0.03 1.17282e-05
0.002 0.035 1.30278e-05
0.002 0.04 1.40474e-05
0.002 0.045 1.47501e-05
0.002 0.05 1.51097e-05
0.002 0.055 1.51074e-05
0.002 0.06 1.4731e-05
0.002 0.065 1.39817e-05
0.002 0.07 1.28713e-05
0.002 0.075 1.14223e-05
0.002 0.08 9.67329e-06
0.002 0.085 7.66779e-06
0.002 0.09 5.43979e-06
0.002 0.095 3.00682e-06
0.002 0.1 1.75788e-06
0.0025 0 1.76029e-06
0.0025 0.005 3.15048e-06
0.0025 0.01 5.79215e-06
0.0025 0.015 8.27887e-06
0.0025 0.02 1.06302e-05
0.0025 0.025 1.27772e-05
0.0025 0.03 1.46846e-05
0.0025 0.035 1.63077e-05
0.0025 0.04 1.75796e-05
0.0025 0.045 1.84552e-05
0.0025 0.05 1.89015e-05
0.0025 0.055 1.88945e-05
0.0025 0.06 1.84193e-05
0.0025 0.065 1.74782e-05
0.0025 0.07 1.60846e-05
0.0025 0.075 1.42684e-05
0.0025 0.08 1.20764e-05
0.0025 0.085 9.56273e-06
0.0025 0.09 6.77007e-06
0.0025 0.095 3.71668e-06
0.0025 0.1 2.13808e-06
0.003 0 2.10489e-06
0.003 0.005 3.77351e-06
0.003 0.01 6.95868e-06
0.003 0.015 9.95122e-06
0.003 0.02 1.27765e-05
0.003 0.025 1.53564e-05
0.003 0.03 1.76468e-05
0.003 0.035 1.95938e-05
0.003 0.04 2.11185e-05
0.003 0.045 2.21676e-05
0.003 0.05 2.27005e-05
0.003 0.055 2.26885e-05
0.003 0.06 2.2115e-05
0.003 0.065 2.09812e-05
0.003 0.07 1.93035e-05
0.003 0.075 1.71189e-05
0.003 0.08 1.44823e-05
0.003 0.085 1.14586e-05
0.003 0.09 8.0968e-06
0.003 0.095 4.41796e-06
0.003 0.1 2.50781e-06
0.0035 0 2.43711e-06
0.0035 0.005 4.38759e-06
0.0035 0.01 8.12184e-06
0.0035 0.015 1.16242e-05
0.0035 0.02 1.49266e-05
0.0035 0.025 1.79409e-05
0.0035 0.03 2.06154e-05
0.0035 0.035 2.2887e-05
0.0035 0.04 2.4665e-05
0.0035 0.045 2.5888e-05
0.0035 0.05 2.65078e-05
0.0035 0.055 2.64909e-05
0.0035 0.06 2.58185e-05
0.0035 0.065 2.44915e-05
0.0035 0.07 2.2529e-05
0.0035 0.075 1.99742e-05
0.0035 0.08 1.68921e-05
0.0035 0.085 1.33553e-05
0.0035 0.09 9.41989e-06
0.0035 0.095 5.11098e-06
