0 0 0
0 0.005 8.28391e+07
0 0.01 8.89394e+07
0 0.015 5.43459e+07
0 0.02 2.24373e+07
0 0.025 8.00779e+06
0 0.03 3.14887e+06
0 0.035 1.41234e+06
0 0.04 707035
0 0.045 387005
0 0.05 227829
0 0.055 142340
0 0.06 93309
0 0.065 63676.4
0 0.07 45185.7
0 0.075 33471.4
0 0.08 25568.4
0 0.085 20121.5
0 0.09 16230.1
0 0.095 13298.9
0 0.1 10957.4
0 0.105 8998.17
0 0.11 7319.11
0 0.115 5875.25
0 0.12 4645.16
0 0.125 3612.63
0 0.13 2758.74
0 0.135 2059.11
0 0.14 1482.69
0 0.145 989.169
0 0.15 522.854
0 0.155 1.09639
0 0.16 -704.663
0 0.165 -1795.07
0 0.17 -3569.25
0 0.175 -6425.08
0 0.18 -10758.7
0 0.185 -16578.8
0 0.19 -22405.6
0 0.195 -22479.9
0 0.2 0
0.005 0 0
0.005 0.005 8.3741e+07
0.005 0.01 9.0021e+07
0.005 0.015 5.5145e+07
0.005 0.02 2.28346e+07
0.005 0.025 8.16748e+06
0.005 0.03 3.21699e+06
0.005 0.035 1.4458e+06
0.005 0.04 725557
0.005 0.045 398120
0.005 0.05 234841
0.005 0.055 146919
0.005 0.06 96383.6
0.005 0.065 65804.5
0.005 0.07 46726
0.005 0.075 34611.6
0.005 0.08 26433.2
0.005 0.085 20790.3
0.005 0.09 16751.5
0.005 0.095 13704
0.005 0.1 11268.5
0.005 0.105 9233.1
0.005 0.11 7493.6
0.005 0.115 6002.81
0.005 0.12 4737.1
0.005 0.125 3678.09
0.005 0.13 2804.83
0.005 0.135 2091.24
0.005 0.14 1504.89
0.005 0.145 1004.36
0.005 0.15 533.172
0.005 0.155 8.06337
0.005 0.16 -699.972
0.005 0.165 -1791.95
0.005 0.17 -3567.39
0.005 0.175 -6424.63
0.005 0.18 -10760.5
0.005 0.185 -16584.4
0.005 0.19 -22416.5
0.005 0.195 -22494
0.005 0.2 0
0.01 0 0
0.01 0.005 8.6464e+07
0.01 0.01 9.3294e+07
0.01 0.015 5.75718e+07
0.01 0.02 2.40458e+07
0.01 0.025 8.65557e+06
0.01 0.03 3.42562e+06
0.01 0.035 1.54844e+06
0.01 0.04 782491
0.01 0.045 432323
0.01 0.05 256432
0.01 0.055 161018
0.01 0.06 105853
0.01 0.065 72365.8
0.01 0.07 51492.3
0.01 0.075 38133.6
0.01 0.08 29102.2
0.01 0.085 22851.3
0.01 0.09 18354.8
0.01 0.095 14946.1
0.01 0.1 12219.1
0.01 0.105 9949.21
0.01 0.11 8024.24
0.01 0.115 6390
0.01 0.12 5015.77
0.01 0.125 3876.27
0.01 0.13 2944.27
0.01 0.135 2188.41
0.01 0.14 1571.98
0.01 0.145 1050.28
0.01 0.15 564.339
0.01 0.155 29.0861
0.01 0.16 -685.856
0.01 0.165 -1782.63
0.01 0.17 -3561.89
0.01 0.175 -6423.44
0.01 0.18 -10766.1
0.01 0.185 -16601.3
0.01 0.19 -22449.1
0.01 0.195 -22535.9
0.01 0.2 0
0.015 0 0
0.015 0.005 9.10528e+07
0.015 0.01 9.88384e+07
0.015 0.015 6.17142e+07
0.015 0.02 2.61288e+07
0.015 0.025 9.49965e+06
0.015 0.03 3.78789e+06
0.015 0.035 1.72734e+06
0.015 0.04 882049
0.015 0.045 492261
0.015 0.05 294302
0.015 0.055 185759
0.015 0.06 122479
0.015 0.065 83905
0.015 0.07 59926.6
0.015 0.075 44347.7
0.015 0.08 33804.2
0.015 0.085 26471.7
0.015 0.09 21158.2
0.015 0.095 17105.6
0.015 0.1 13862.4
0.015 0.105 11180.6
0.015 0.11 8932.66
0.015 0.115 7050.47
0.015 0.12 5489.82
0.015 0.125 4212.69
0.015 0.13 3180.65
0.015 0.135 2352.98
0.015 0.14 1685.54
0.015 0.145 1127.97
0.015 0.15 617.048
0.015 0.155 64.6039
0.015 0.16 -662.063
0.015 0.165 -1767
0.015 0.17 -3552.76
0.015 0.175 -6421.58
0.015 0.18 -10775.5
0.015 0.185 -16629.5
0.015 0.19 -22503.2
0.015 0.195 -22605.3
0.015 0.2 0
0.02 0 0
0.02 0.005 9.75607e+07
0.02 0.01 1.0677e+08
0.02 0.015 6.77137e+07
0.02 0.02 2.91821e+07
0.02 0.025 1.07476e+07
0.02 0.03 4.32676e+06
0.02 0.035 1.99495e+06
0.02 0.04 1.03166e+06
0.02 0.045 582601
0.02 0.05 351460
0.02 0.055 223129
0.02 0.06 147625
0.02 0.065 101419
0.02 0.07 72754.5
0.02 0.075 53791.3
0.02 0.08 40937.2
0.02 0.085 31940
0.02 0.09 25363.6
0.02 0.095 20319.2
0.02 0.1 16287.9
0.02 0.105 12984.8
0.02 0.11 10255.2
0.02 0.115 8007.19
0.02 0.12 6173.8
0.02 0.125 4696.68
0.02 0.13 3520.02
0.02 0.135 2588.93
0.02 0.14 1848.25
0.02 0.145 1239.24
0.02 0.15 692.526
0.02 0.155 115.447
0.02 0.16 -628.034
0.02 0.165 -1744.67
0.02 0.17 -3539.72
0.02 0.175 -6418.79
0.02 0.18 -10788.5
0.02 0.185 -16668.6
0.02 0.19 -22578.4
0.02 0.195 -22702
0.02 0.2 0
0.025 0 0
0.025 0.005 1.0601e+08
0.025 0.01 1.17208e+08
0.025 0.015 7.57586e+07
0.025 0.02 3.3348e+07
0.025 0.025 1.24705e+07
0.025 0.03 5.07682e+06
0.025 0.035 2.37013e+06
0.025 0.04 1.24264e+06
0.025 0.045 710458
0.025 0.05 432504
0.025 0.055 276188
0.025 0.06 183450
