    0.087906    6.227194    3.259794    3.250476    5.050023    6.387273    8.556126   15.333171   18.032708   18.527090   18.521504   22.280597   20.291520
    0.089999    6.352817    3.319252    3.302425    5.070632    6.423012    8.553428   15.303160   18.041780   18.503279   18.536148   22.304244   20.339052
    0.092092    6.495740    3.377680    3.353336    5.090845    6.435101    8.554991   15.278336   18.051278   18.477682   18.550572   22.322019   20.385795
    0.094185    6.617072    3.435081    3.403232    5.110631    6.462212    8.560937   15.259167   18.061228   18.450427   18.564770   22.334255   20.431627
    0.096278    6.741002    3.491463    3.452136    5.129961    6.480011    8.571319   15.246008   18.071655   18.421645   18.578736   22.341288   20.476437
    0.098371    6.864027    3.546835    3.500078    5.148810    6.491928    8.586117   15.239096   18.082576   18.391476   18.592465   22.343456   20.520127
    0.100464    6.985675    3.601206    3.547085    5.167149    6.498441    8.605234   15.238551   18.094007   18.360058   18.605950   22.341095   20.562609
    0.102557    7.105796    3.654588    3.593186    5.184955    6.499776    8.628505   15.244377   18.105956   18.327534   18.619186   22.334540   20.603804
    0.104650    7.224311    3.706991    3.638407    5.202204    6.496154    8.655703   15.256468   18.118430   18.294047   18.632166   22.324118   20.643645
    0.106743    7.341168    3.758428    3.682774    5.218875    6.487824    8.686549   15.274618   18.131429   18.259736   18.644886   22.310150   20.682069
    0.108836    7.456321    3.808911    3.726305    5.234949    6.475065    8.720731   15.298525   18.144947   18.224739   18.657338   22.292949   20.719025
    0.110929    7.569728    3.858453    3.769018    5.250405    6.458182    8.757912   15.327809   18.158977   18.189189   18.669518   22.272817   20.754467
    0.113022    7.681349    3.907068    3.810922    5.265230    6.437495    8.797745   15.362019   18.173505   18.153212   18.681419   22.250048   20.788358
    0.115115    7.791141    3.954767    3.852023    5.279407    6.413326    8.839883   15.400652   18.188514   18.116927   18.693036   22.224919   20.820667
    0.117208    7.899063    4.001565    3.892321    5.292926    6.385998    8.883987   15.443162   18.203983   18.080442   18.704364   22.197701   20.851368
    0.119301    8.005070    4.047472    3.931814    5.305774    6.355822    8.929734   15.488975   18.219888   18.043859   18.715396   22.168648   20.880445
    0.121394    8.109120    4.092500    3.970493    5.317945    6.323100    8.976820   15.537503   18.236203   18.007265   18.726127   22.138003   20.907886
    0.123487    8.211166    4.136662    4.008349    5.329430    6.288117    9.024959   15.588158   18.252897   17.970738   18.736553   22.105996   20.933684
    0.125580    8.311165    4.179967    4.045370    5.340225    6.251144    9.073890   15.640360   18.269938   17.934345   18.746668   22.072845   20.957841
    0.127673    8.409070    4.222426    4.081541    5.350327    6.212435    9.123372   15.693548   18.287293   17.898141   18.756468   22.038755   20.980364
    0.129766    8.504838    4.264047    4.116851    5.359735    6.172229    9.173185   15.747192   18.304927   17.862170   18.765948   22.003919   21.001263
    0.131858    8.598423    4.304839    4.151286    5.368447    6.130751    9.223130   15.800797   18.322804   17.826465   18.775105   21.968518   21.020557
    0.133951    8.689783    4.344810    4.184834    5.376465    6.088209    9.273024   15.853912   18.340885   17.791050   18.783934   21.932722   21.038268
    0.136044    8.778875    4.383966    4.217486    5.383793    6.044802    9.322704   15.906133   18.359135   17.755939   18.792433   21.896691   21.054427
    0.138137    8.865658    4.422313    4.249233    5.390433    6.000715    9.372018   15.957104   18.377514   17.721141   18.800597   21.860573   21.069066
    0.140230    8.950093    4.459858    4.280070    5.396390    5.956121    9.420832   16.006526   18.395985   17.686655   18.808424   21.824507   21.082226
    0.142323    9.032141    4.496605    4.309992    5.401670    5.911183    9.469021   16.054149   18.414512   17.652478   18.815910   21.788623   21.093949
    0.144416    9.111768    4.532558    4.339000    5.406278    5.866054    9.516473   16.099779   18.433055   17.618602   18.823053   21.753042   21.104286
    0.146509    9.188938    4.567721    4.367092    5.410223    5.820878    9.563083   16.143271   18.451580   17.585018   18.829849   21.717877   21.113291
    0.148602    9.263622    4.602098    4.394274    5.413509    5.775791    9.608759   16.184530   18.470049   17.551714   18.836297   21.683232   21.121021
    0.150695    9.335788    4.635691    4.420549    5.416146    5.730918    9.653412   16.223507   18.488429   17.518682   18.842392   21.649203   21.127539
    0.152788    9.405411    4.668504    4.445924    5.418140    5.686379    9.696965   16.260194   18.506684   17.485914   18.848133   21.615879   21.132912
    0.154881    9.472466    4.700539    4.470409    5.419499    5.642284    9.739343   16.294621   18.524781   17.453406   18.853514   21.583341   21.137209
    0.156974    9.536930    4.731799    4.494014    5.420230    5.598737    9.780479   16.326851   18.542688   17.421156   18.858533   21.551665   21.140505
    0.159067    9.598784    4.762286    4.516752    5.420341    5.555835    9.820312   16.356975   18.560373   17.389170   18.863186   21.520918   21.142875
    0.161160    9.658011    4.792003    4.538638    5.419839    5.513669    9.858784   16.385107   18.577806   17.357457   18.867468   21.491160   21.144398
    0.163253    9.714597    4.820954    4.559687    5.418729    5.472324    9.895843   16.411380   18.594958   17.326033   18.871373   21.462445   21.145157
    0.165346    9.768530    4.849140    4.579921    5.417019    5.431879    9.931440   16.435939   18.611800   17.294918   18.874896   21.434820   21.145234
    0.167439    9.819801    4.876566    4.599359    5.414714    5.392409    9.965531   16.458939   18.628304   17.264140   18.878031   21.408327   21.144714
    0.169532    9.868403    4.903235    4.618028    5.411818    5.353983    9.998076   16.480542   18.644445   17.233728   18.880769   21.383000   21.143684
    0.171625    9.914333    4.929151    4.635956    5.408337    5.316665   10.029036   16.500908   18.660198   17.203720   18.883104   21.358867   21.142229
