0.001 0 295.153
0.001 0.005 186.034
0.001 0.01 11.9382
0.001 0.015 2.15075
0.001 0.02 0.729625
0.001 0.025 0.332615
0.001 0.03 0.175733
0.001 0.035 0.0994359
0.001 0.04 0.05605
0.001 0.045 0.027416
0.001 0.05 0.0050577
0.001 0.055 -0.0162019
0.001 0.06 -0.0410684
0.001 0.065 -0.0760415
0.001 0.07 -0.133624
0.001 0.075 -0.244153
0.001 0.08 -0.500628
0.001 0.085 -1.3154
0.001 0.09 -6.36683
0.001 0.095 -109.643
0.001 0.1 -272.384
0.0015 0 264.815
0.0015 0.005 127.492
0.0015 0.01 12.66
0.0015 0.015 2.65724
0.0015 0.02 0.949661
0.0015 0.025 0.443191
0.0015 0.03 0.236882
0.0015 0.035 0.134331
0.0015 0.04 0.0748199
0.0015 0.045 0.0346496
0.0015 0.05 0.002408
0.0015 0.055 -0.0292978
0.0015 0.06 -0.0676589
0.0015 0.065 -0.123174
0.0015 0.07 -0.216895
0.0015 0.075 -0.401597
0.0015 0.08 -0.844543
0.0015 0.085 -2.30698
0.0015 0.09 -11.176
0.0015 0.095 -143.473
0.0015 0.1 -236.866
0.002 0 224.167
0.002 0.005 112.267
0.002 0.01 15.6971
0.002 0.015 3.69544
0.002 0.02 1.36073
0.002 0.025 0.641301
0.002 0.03 0.344197
0.002 0.035 0.195434
0.002 0.04 0.108652
0.002 0.045 0.0498196
0.002 0.05 0.0023981
0.002 0.055 -0.0444956
0.002 0.06 -0.101545
0.002 0.065 -0.184395
0.002 0.07 -0.324529
0.002 0.075 -0.600803
0.002 0.08 -1.26104
0.002 0.085 -3.39001
0.002 0.09 -14.8008
0.002 0.095 -125.373
0.002 0.1 -200.653
0.0025 0 190.013
0.0025 0.005 99.0114
0.0025 0.01 17.8809
0.0025 0.015 4.63632
0.0025 0.02 1.7555
0.0025 0.025 0.835086
0.0025 0.03 0.44996
0.0025 0.035 0.255875
0.0025 0.04 0.142184
0.0025 0.045 0.0648695
0.0025 0.05 0.00238278
0.0025 0.055 -0.0595872
0.0025 0.06 -0.135154
0.0025 0.065 -0.245005
0.0025 0.07 -0.430738
0.0025 0.075 -0.796083
0.0025 0.08 -1.66275
0.0025 0.085 -4.37994
0.0025 0.09 -17.4261
0.0025 0.095 -109.747
0.0025 0.1 -170.208
0.003 0 161.289
0.003 0.005 87.4553
0.003 0.01 19.3773
0.003 0.015 5.47261
0.003 0.02 2.13043
0.003 0.025 1.02338
0.003 0.03 0.553723
0.003 0.035 0.315458
0.003 0.04 0.175325
0.003 0.045 0.0797636
0.003 0.05 0.00236211
0.003 0.055 -0.0745364
0.003 0.06 -0.168395
0.003 0.065 -0.304804
0.003 0.07 -0.535066
0.003 0.075 -0.986231
0.003 0.08 -2.04581
0.003 0.085 -5.26599
0.003 0.09 -19.2486
0.003 0.095 -96.239
0.003 0.1 -144.591
0.0035 0 137.111
0.0035 0.005 77.368
0.0035 0.01 20.323
0.0035 0.015 6.20207
0.0035 0.02 2.48274
0.0035 0.025 1.20515
0.0035 0.03 0.655066
0.0035 0.035 0.373994
0.0035 0.04 0.20799
0.0035 0.045 0.0944675
0.0035 0.05 0.00233623
0.0035 0.055 -0.0893081
0.0035 0.06 -0.201182
0.0035 0.065 -0.363603
0.0035 0.07 -0.637086
