0.001 0 96.4944
0.001 0.005 60.9176
0.001 0.01 4.15794
0.001 0.015 0.776382
0.001 0.02 0.266058
0.001 0.025 0.121679
0.001 0.03 0.0643789
0.001 0.035 0.0364506
0.001 0.04 0.0205448
0.001 0.045 0.0100306
0.001 0.05 0.00180415
0.001 0.055 -0.00603325
0.001 0.06 -0.0152106
0.001 0.065 -0.028127
0.001 0.07 -0.0494082
0.001 0.075 -0.0902744
0.001 0.08 -0.185029
0.001 0.085 -0.483715
0.001 0.09 -2.26272
0.001 0.095 -36.07
0.001 0.1 -89.0164
0.0015 0 86.5326
0.0015 0.005 41.8036
0.0015 0.01 4.33537
0.0015 0.015 0.931754
0.0015 0.02 0.335529
0.0015 0.025 0.157031
0.0015 0.03 0.0840477
0.0015 0.035 0.047697
0.0015 0.04 0.0265712
0.0015 0.045 0.0122868
0.0015 0.05 0.000797935
0.0015 0.055 -0.0105155
0.0015 0.06 -0.0242057
0.0015 0.065 -0.044016
0.0015 0.07 -0.0774618
0.0015 0.075 -0.143351
0.0015 0.08 -0.301083
0.0015 0.085 -0.817912
0.0015 0.09 -3.86437
0.0015 0.095 -47.0338
0.0015 0.1 -77.3521
0.002 0 73.1863
0.002 0.005 36.7804
0.002 0.01 5.30591
0.002 0.015 1.2699
0.002 0.02 0.470416
0.002 0.025 0.222257
0.002 0.03 0.119444
0.002 0.035 0.0678763
0.002 0.04 0.0377567
0.002 0.045 0.0173066
0.002 0.05 0.000792851
0.002 0.055 -0.0155487
0.002 0.06 -0.0354148
0.002 0.065 -0.0642441
0.002 0.07 -0.112982
0.002 0.075 -0.208978
0.002 0.08 -0.437848
0.002 0.085 -1.171
0.002 0.09 -5.02671
0.002 0.095 -41.0657
0.002 0.1 -65.4633
0.0025 0 61.9763
0.0025 0.005 32.4081
0.0025 0.01 5.99679
0.0025 0.015 1.575
0.0025 0.02 0.599526
0.0025 0.025 0.285883
0.0025 0.03 0.154242
0.0025 0.035 0.0877913
0.0025 0.04 0.048819
0.0025 0.045 0.0222763
0.0025 0.05 0.000785729
0.0025 0.055 -0.0205369
0.0025 0.06 -0.0465092
0.0025 0.065 -0.0842255
0.0025 0.07 -0.147947
0.0025 0.075 -0.273139
0.0025 0.08 -0.569337
0.0025 0.085 -1.49241
0.0025 0.09 -5.86127
0.0025 0.095 -35.9139
0.0025 0.1 -55.4758
0.003 0 52.5558
0.003 0.005 28.5983
0.003 0.01 6.46289
0.003 0.015 1.84486
0.003 0.02 0.721717
0.003 0.025 0.347525
0.003 0.03 0.188293
0.003 0.035 0.107375
0.003 0.04 0.0597271
0.003 0.045 0.0271835
0.003 0.05 0.000776785
